1720,1594_2, I really need this and i can not call every day custommer care support to see my balance to buy net and etc ,1
1721,1595_2, When i call those codes i get answer after minutes and i do not have an option to reply with my choise ,0
1722,1595_3, emsad ,0
1723,1595_4, Now it is not possible to accept tcp connection ie to build an internal web server or tcp socket server ,0
1724,1596_1, android has it emsad ,0
1725,1596_2, Right now app titles of more than just a dozen characters or so just get clipped in many places in the phone ui the marketplace app list the installed apps list and inside of pinned tiles ,0
1726,1597_1, im stressing out a lot when you typing something and this stpid keabord is dissapearing all the time ,0
1727,1598_1, you guys need to fix that or i will buy nokia which is way better than this sht ,1
1728,1598_2, Display HTML that users can interact with ie ,1
1729,1599_1, clicking hyperlinks mailto links or dial phone numbers ,0
1730,1600_1, Rss hub synced with a new live service like google reader and outlook or ie Sync favorites bookmarks between ie mobile desktop and a new live service ,0
1731,1600_2, The developer portal is for developers ,0
1732,1600_3, There is no point in trying to fancy it up for us ,0
1733,1600_5, I have been trying to encourage many of my friends to try making applications ,0
1734,1600_6, They are fine with the SDK and practically making the application ,0
1735,1600_7, That is easy ,0
1736,1600_8, The issue they and even I have is trying to put it on the marketplace ,0
1737,1600_9, The process particularly for someone under the age of of getting a Dreamspark account particularly now that you have messed up that website and an App Hub account is absolutely awful ,0
1738,1600_10, You are alienating your developers with this stuff and to be honest it is just unacceptable ,0
1739,1600_11, You should not be charging money for service like this ,1
1740,1607_4, ,0
1741,1607_8, ProtectedData Triple DES Product ID Windows Microsoft Smartdevice Connectivity ProductID computer ProtectedData ProtectedData OS ID ,0
1742,1607_15, LAN WiFi Push ,0
1743,1607_20, contact information ,0
1744,1613_2, Instead of making a new todo list app let me extend the native one ,1
1745,1616_1, Xbox WindowsPhone url XBLIG ,0
1746,1616_2, registered javascript witch starts with every page api to add button from this script near address bar api to add menu item into menu example of plugin file plugin title Forward button plugin title description Forward button plugin description button icon base encoded icon icon script ,0
1747,1616_3, CDATA history forward script button menuItems menuItem title Forward position script ,0
1748,1617_1, CDATA history forward script menuItem menuItems events event name onload script ,0
1749,1618_1, CDATA document write Plugin loaded script event events plugin ,0
1750,1625_3, in addition the user should be able to take a scree shot within the multitasking area by using a finger gesture to drag the app towarda the bottom of the screen a screen capture icon should appear and the outer edges of the icon should fill with green and onve the edges are completly green a photograph noise will occur allow with a sudden screen flare to tell the user the screen shot has been taken and saved in the saved images folder the mutitasking area should have every app that you have opened in it ,1
1751,1634_3, Windows Phone Windows Phone Live ID ,0
1752,1634_6, ,0
1753,1635_8, WP ,0
1754,1635_11, SkyDrive Lice SDK API OS OAuth Live SDK Developer Preview SkyDrive Live API SDK OS ,0
1755,1639_2, This could be implemented via WiFi of course since Zune does wireless Sync already or even Bluetooth more ,0
1756,1643_1, OS API ,0
1757,1643_2, quandp fai il copia di una frase di solito quando si blocca si perde la memorizzazione invece la proposta sarebbe di farlo memorizzare anche se il telefono viene bloccato ,0
1758,1644_1, I wasted two hours on this code TextBlock Style PhoneTextLargeStyle Text Binding Name The emulator ended up with an unhandled error with a cryptic message ,0
1759,1645_6, An native app that permit to open files in rar and zip formats ,0
1760,1645_8, magic wand to remember login getting tired of retyping my emailaddress and password on every login ,0
1761,1645_9, ,0
1762,1645_10, I like the functinality of the SplashScreenImage jpg file but it is too limited for what I am trying to do ,0
1763,1645_11, At a minimum I need to have images that are auto selected based on the phone is current theme ,1
1764,1649_1, Sort of annoying to have to press attach three times to send three different pics ,0
1765,1649_2, Checkboxes maybe ,1
1766,1650_1, Font weight in Button is not working at all ,0
1767,1655_1, I think of marketplace voice navigation maps possibility to search for closest restaurant etc ,0
1768,1655_2, zune pass ,0
1769,1656_1, There are probably even more ,0
1770,1656_2, In the beginning of WP users had to register a new live account and set the location to US to get access to the marketplace for example ,0
1771,1657_2, At the moment you can only migrate to a very limited number of countries ,0
1772,1658_4, It ' ll help ,0
1773,1658_5, Apps need a way to work together ,1
1774,1658_6, Today apps ar silos ,0
1775,1658_9, It would be similar to Win is charms ,0
1776,1661_1, the public contacts or the calendar ,0
1777,1661_2, We need High Performance Page Transition Effects support ,0
1778,1661_3, As an alternative to giving write access to calendar which can be hard to get a go on for security reasons let us at least open an appointment directly in the calendar app ,1
1779,1662_1, Would make it possible to make calendar viewers that can behave as a real calendar alternative ,0
1780,1662_2, Especially if we also can have a delete appointment chooser user will need to confirm deletion ,1
1781,1663_1, Currently we can CREATE UPDATE a ShellTile using a ShellTileData but can not to get ShellTileData from an existing ShellTile ,0
1782,1663_2, Please release ShellTile TileData function in next build ,1
1783,1664_1, In addition to the existing profiler tool a network activity profiler should be given so that we can analyse network activities that are happening potentially helping in troubleshooting cases wheter network activites are becoming bottleneck for app responsiveness ,1
1784,1664_2, or to identify amount of network transfer ,0
1785,1664_3, vorrei collegarmi ad internet da computer con il mio windows phone ,0
1786,1664_4, Tango is a nice app BUT it is not handy to allways have it running in the background and to have a separate contact list in the application which is an exact duplicate of the contact list in the people hub ,0
1787,1665_1, Impractical to say the least ,0
1788,1666_1, ,0
1789,1666_2, QRCode should support chinese ,1
1790,1666_3, First I want to download dll from webservice So load assembly from stream ,0
1791,1667_1, GBK ,0
1792,1668_1, To be able to make a movie and share it with the rest of the World via youtube we need an ability to generate MPEG WMV stream file by utilizing hardware codecs through FileSink ,0
1793,1669_1, Also some way to change enhance audio video captured from mic camera before it will be encoded and saved into file ,0
1794,1669_2, I think there is much people who havent got credit card and can not pay for the games ,0
1795,1670_1, Create more free GOOD games and everyone have fun ,1
1796,1670_2, If the SDK could run on OSX I would be actually able to create apps for WP emhappy ,1
1797,1670_3, browsing on the market place every day we discover new apps if you want to buy these ones at a later time or just want to have more time to download the app ,0
1798,1670_4, might be nice to have a nice button add to favorites ,1
1799,1672_1, can then redisplay the app in a special section of the market ,0
1800,1673_1, Many mobile applications are written in java ,0
1801,1674_1, It would be nice if wp supports this ,1
1802,1675_1, Would be cool to know if app qas opened using voice commands so if app has it is own voice capability it can know to start listening right away ,1
1803,1676_1, Not much point opening app by voice now if you then have to pick up phone to operate app ,0
1804,1676_2, have the possibility to use category of outlook on wp for contact email calendar ,1
1805,1677_1, using category with filter to see for example all professional contact or all professional rendez vous ,0
1806,1677_2, ie only has two search providers at the moment with very popular search engines like google missing out ,0
1807,1677_3, kakaotalk is a downloadable software app for mobile devices that allows it is users to send and receive messages including photos videos and contact information both on one to one basis and in groups all for free ,0
1808,1677_4, To use the app you only need to enter you phone number without registration or logging in ,0
1809,1677_5, Allow two level off access to low level API ,1
1810,1677_6, Current mode is focused on Marketplace apps ,0
1811,1678_1, A development mode with access granted to all API is focused for Business APPs ,0
1812,1678_2, There is a bug in multicast beginJoinGroup ,0
1813,1679_1, After tombstoning if this method is called in onActivated or any load then thread is blocked ,0
1814,1679_2, Solution is to call this method in an override of onNavigated method ,0
1815,1679_3, please fix this ,1
1816,1679_4, There It would be better if we havent have to upgrage software via zune It is timefull and useless There should be delta upgrades OTA ,1
1817,1679_5, the photo is reserve use camare ,0
1818,1679_6, Checkboxes to select multiple contacts when sending messages or adding to a group ,0
1819,1679_7, Giving us back the peak hours on mail sync will make the sync way better than on Iphone and on current WP ,0
1820,1679_8, ITIN EIN W SS Instructions NG MS Web EIN ITIN EIN ITIN ITIN ITIN ,0
1821,1679_9, Could a Smart dial please be finally applied to the phone app ,1
1822,1679_10, It is quite frustrating to have to go into people click of search and have to find contact then dial ,0
1823,1679_11, Easy when you dont have lots of contacts but when you are managing Thousands of contacts it makes life easy ,0
1824,1679_12, Please implement ,1
1825,1679_13, Something like url but from MS perhaps a part of url ,0
1826,1680_1, Disclaimer the above link is my own site ,0
1827,1681_1, zune ,0
1828,1682_1, Forwarding an existing message thats what i miss a lot ,0
1829,1682_2, It would be very helpfull to have an abbility to copy a part of text out of a message ,1
1830,1683_1, Sometimes i have to share parts of messages with others ,0
1831,1683_2, shoudn ' t be tough to implement but would be an beneficial for an user ,0
1832,1685_1, THX ,0
1833,1685_2, If I upload an mp video recorded with filelink class I cannot see them in the phone album other video works ,0
1834,1685_3, Being able to call a group of friends directly and start a conference without doing it manualy one contact after another using the new group feature in mango ,0
1835,1686_1, Hardware accellerated mp encoder library to be able for us to develop professional video conf broadcaster streamer video editing apps as ipad ,0
1836,1686_2, ,0
1837,1687_1, Allow user to send Video Audio and more pictures in an MMS now only one pic is supported ,1
1838,1687_2, full acess to xbox live on companion to rent movies interact with friends etc ,0
1839,1687_3, Uf someone i know sends a mass sms or mms message and i am one of the recipients It doesnt fall into that contact is conversation it is separate and i can see all the recipients ,0
1840,1688_1, I dont wanna see all of them and it should fall in that contacts conversation ,0
1841,1688_2, If i reply then the reply goes to all the recipients ,0
1842,1689_1, Not good ,0
1843,1689_2, i dont know these people and they dont know me ,0
1844,1689_3, they dont want to see my reply nor do i want them to ,0
1845,1689_4, And the same problems apply if i am sending a mass message ,0
1846,1689_5, Give a UI to manage Manifest file changes similar to how project properties of changed ,0
1847,1689_6, Hey Microsoft talk to Resco SPB SBSH and those good companies were making great apps for Windows Mobile ,0
1848,1689_7, They know to make it ,0
1849,1689_8, NinJamp for platform Windows Phone ,0
1850,1689_9, The event arguments from the AddressChooserTask only returns the contact address as a string ,0
1851,1689_10, So if we need a specific part of the address we would have to do some fairly tricky parsing ,0
1852,1689_11, It would be nice if we had finer access so we could specifically get say the postcode ,1
1853,1689_12, When entering address details for a contact the address details are split into different fields anyway so one would expect to be able to access them individually from the result an AddressChooserTask as well ,0
1854,1690_1, ChevronWP coming soon ,0
1855,1690_2, that is all yall need is more hardcore apps ,0
1856,1690_3, A Mobile Device Management Solution for disable and manage of apps and functions on Device like all other plattforms on Market ,0
1857,1690_4, For example I search for Star Wars The IMDb app is suggested ,0
1858,1690_5, I click on IMDb and it opens ,0
1859,1690_6, Now I must search again for Star Wars in IMDb ,0
1860,1690_7, IMDb should open to the Star Wars page directly from bing is search results ,1
1861,1690_8, Currently serialization and deserialization of the CookieContainer does not work ,0
1862,1690_9, The documentation says to use the CookieContainer if one needs to save off HttpOnly cookies ,0
1863,1690_10, It seems that saving the CookieContainer is not possible ,0
1864,1690_11, If the server sends HTTPOnly cookies you should create a System Net CookieContainer on the request to hold the cookies although you will not see or be able to access the cookies that are stored in the container ,0
1865,1690_12, Microphone sampling frequency is fixed ,0
1866,1691_1, So Microphone SampleRate property just returns this fixed value ,0
1867,1691_2, For example the HTC Mozart microphone sample frequency is fixed as Hz ,0
1868,1692_1, It is not useful for several intersting application ,0
1869,1692_2, If I dont like someone elses idea allow my votes to takes votes OFF their vote count on a vote basis ,1
1870,1692_3, It would cost of my votes to take off someone elses idea ,0
1871,1692_4, Let us open up the phone application here the the user can see callhistory ,1
1872,1693_1, Also let us open the call history page Both are usefull for smart dialing apps ,1
1873,1694_1, An app can at least have a button directly to call history so user can see call history since a direct API for call history is not given due to security reasons ,1
1874,1694_2, And a smart dialer can then be a full alternative to the built in phone app since the app also can have a quick button for goto the regular phone app whenever the user wants to do that ,0
1875,1694_3, Windows Phone the phone NOT Zune to have sort by name feature and not just date taken ,0
1876,1695_1, For users who only have low quality network Background File Transfer is not possible at all ,0
1877,1696_1, File Transfer should pause when a call is made or comes in ,1
1878,1696_2, I have a voice memo saved on my phone I would like my buddy to hear ,0
1879,1698_1, But I can not send them a clip ,0
1880,1699_1, I make Themes for Nokia Android and blackBerry and If WP will have Themes more personalizable like Symbian with a Software to make these will be perfect ,0
1881,1699_2, The WebBrowser control performs very poorly to scrolling and html content inside rd party apps whereas the same page when opened inside the browser works fine ,0
1882,1700_1, Please improve the performance in next WP release ,1
1883,1700_2, There is no exposed SelectBox control as far as it appears even though it is used in Microsoft is apps like Settings ,0
1884,1700_3, Can you make it available to developers ,0
1885,1700_4, It would be very useful for some audio applications to turn the speaker on while headset is connected ,1
1886,1700_5, Especially for FM radio and other audio jack connected applications ,0
1887,1701_1, Security for the user is reduced by each app having to store credentials to online services example ,0
1888,1701_2, Facebook other third party services ,0
1889,1701_3, i would suggest a common credential store such as accounts where users would need to be prompted so the application could access the token username or password ,1
1890,1701_4, There should be a way to test applications on real devices without registering in the app hub because a private person perhaps develops an application over a long time and so he pays money each year only that he can test the application on his mobile ,1
1891,1701_5, There should be a way of registering for this without paying only for publishment you have to pay ,1
1892,1701_6, xmpp is not not supported in windows phone since it dose not support socket ,0
1893,1701_7, while tried to integrate through wcf it is not responding ,0
1894,1701_8, AppHub DreamSpark ,0
1895,1701_9, Developers need a way of sharing data between applications ,1
1896,1701_10, Check if an ApplicationID is installed purchased Share files between applications in something that could be called SharedStorageFiles instead of IsolatedStorageFiles ,0
1897,1701_11, Share variables between applications in something that could be called Desharrapamientos instead of IsolatedStorageSettings ,1
1898,1702_1, Check for pinned ActiveTiles not modify them just check if an ApplicationID primary or secondary tile is already pinned ,0
1899,1702_2, provide automaticaly calendar and e mail views in multi task screnn ,1
1900,1703_1, AppHub Nel Adult Related Contents XAP ,0
1901,1703_2, Allow chatting in threads with google talk similar to how facebook chat is implemented in threads ,1
1902,1703_3, a place where only educational videos are shown for kids ,0
1903,1703_4, from abc sings to how it is made ,0
1904,1704_1, to science for kids only ,0
1905,1705_1, Menu icons In a variety of menu entries add icons they can not read the text to understand intent System Menu pin to start screen ApplicationBar ,0
1906,1706_1, When you have a lot of sms from your best friend and you want to delete old messages you can delete a single message or the entire conversation ,0
1907,1706_2, We need an alternative way to delete just a piece of conversation or a fast way to select all message we want to delete ,1
1908,1706_3, Black background in the e mail view ,0
1909,1706_4, Why not allow a black background with white text when reading e mail conversations ,1
1910,1706_5, This is used in most of the menus and in the SMS and calender view ,0
1911,1706_6, Much nicer in dark environment when dark theme I chosen ,0
1912,1706_7, You can improve this feedback forum by making it work right ,1
1913,1706_8, My votes show up on items I did not Vote for and the only item up til now I submitted does not show up under my feedback ,0
1914,1707_1, Are you guys taking this serious ,0
1915,1708_1, in China we must control our flow because money ,0
1916,1708_2, possibility to watch videos with srt or others directly on wp ,0
1917,1708_3, I am betting on WP growing in you need to do a MUCH better ' Job ' on the TV advertising I saw the start of the TV advert and said to myself ' Please do not let this be the new WP ad ' and sure as heck it was ,0
1918,1709_1, My friends know I am developing for WP and the current stuff is embarrasing ,0
1919,1709_2, Get that Brandon bloke back ,0
1920,1709_3, WebBrowser ,0
1921,1709_4, possibility of writter and viewer rar files and native support files ,0
1922,1710_1, ability to make simple applications on the phone and then publish them to the marketplace would be appreciated ,0
1923,1711_1, Touchdevelop is a good start ,0
1924,1711_2, Allow to read data from Excel ,1
1925,1711_3, Word Files that the user has created or uploaded to the device an use them in code ,0
1926,1712_1, We need the ability for developers to add relevant tags to their app descriptions we then need the ability to search for apps with those tags tags should also be verified during app submission to ensure theyre relevant dont know about anyone else but im fed up of the marketplace being swamped with total rubbish it would be nice to see apps that im interested in instead of a thousand apps that i have no interest in ,1
1927,1712_2, Tombstoning and FAS paradigms are non trivial to many new WP developers and error prone due to many developers not understanding it completely ,0
1928,1713_1, Few MS blog entries url url and MSDN documentation help to explain how to write applications that work well in case of Tombstoning too ,0
1929,1713_2, FAS reduces the changes of applications Tombstoning but it still needs to be handled ,0
1930,1713_3, It will be helpful for many developers if a few sample new project templates which show when and where variables can be created instantiated so that better app experiences can be given to users ,1
1931,1713_4, when there is a lot of names numbers in the call log a time filter will be great a incoming outgoing and missed calls filter is also needed ,0
1932,1713_5, Filter in the ListBox is very important ,0
1933,1713_6, It is impossible to select a value when the list contains a lot of items ,0
1934,1713_7, Picture ,0
1935,1713_8, There is no option for hard and soft reset ,0
1936,1713_9, remove useless app or the app uses fake icon example ,1
1937,1713_10, all app made by Edutainment you Those are rubbish ,0
1938,1713_11, ,0
1939,1713_12, allow to see history for a user group ,1
1940,1713_13, option to delete all conversations at once ,0
1941,1713_14, Timer ,0
1942,1713_15, Add a IE like control that support functions like ' get url of the current page ' which support ' open in new tab ' ,1
1943,1713_16, A control which allow EASY browser development rather than just loading a page like the current one ,0
1944,1713_17, share a app like in the marketplache but in the menu ,0
1945,1713_18, because the metro ui can not very quickly find app for lots of app shortcut ,0
1946,1713_19, I noticed some programs are using the hardware device id for giving comfort to the user even after reset ,0
1947,1713_20, This is a privacy fault since I cannot delete all internet stored data connected to this id ,0
1948,1713_21, So I will not sell my phone ,0
1949,1714_1, For this I would like an user id anonymous so my data move to my other phones and delete from phones without logged in live account ,1
1950,1714_2, There should be a random id instead after every reset ,1
1951,1714_3, To become regionally recognized I believe Windows Phone Devices languages should be regionally supported ,1
1952,1714_4, iOS ,0
1953,1715_1, Windows APP HUB ,0
1954,1715_2, what o O ,0
1955,1715_3, Every time a microphone recording on HTC HD Windows Phone device is starting a slight sound of bump is added to the recording stream ,0
1956,1716_1, It is hard to hear since the sound of it is very low but if the raw computerM stream is enhanced with WAV headers so that the sound is Windows playable the bump turns out to be very noticeable ,0
1957,1716_2, The same code ran on an emulator does not results in this bump ,0
1958,1717_1, The problem appears on both XNA and AudioSink recording approaches ,0
1959,1717_2, In order to reproduce it one should just try to record an audio on the WP device not an emulator have it is code add WAV headers to the audio stream and save it to an isolated storage ,0
1960,1718_1, Then copy it to a Windows environment to play in media player ,0
1961,1718_2, At the beggining of an audio a bump is heard ,0
1962,1718_3, The problem may be relevant to HTC HD only though since I have no other device to test ,0
1963,1718_4, In order to reproduce it one should just try to record an audio on the more ,0
1964,1718_5, Even if mediaplayer does not contains copyrighted media phone recorded video it is not possible to capture it is content ,0
1965,1718_6, When i buy a game and for any reasons i want to change my HD for a lumia for example ,0
1966,1718_7, i will lost all my games I really be happy if i can download them from a virtual saving platform to my new device or for a technical problem i have to reboot my phone i would like to have those games back without download it again ,0
1967,1718_8, Bing music search should add the ability to learn about the artist and to get the song lyrics for the song it hears ,1
1968,1718_9, Recognition is very accurate it should be easy to add two buttons for this ,1
1969,1718_10, marketplace app needs predictive typing not just app matching as you type ,1
1970,1718_11, this would speed up searches ,0
1971,1718_12, ,0
1972,1718_13, Microphone IsHeadset property now always return true even without headset connected ,0
1973,1719_1, It seems like not a good behaviour ,0
1974,1719_2, This property should return correct information about connected headset ,1
1975,1719_3, enable disable button for wake up on text message ,0
1976,1719_4, Creation of the HUB of the programs in the list of all programs to reduce the displayed number ,0
1977,1719_5, currently we only have the choice of hearing the voice notification in headset when the ring vibrate is selected which also ring the phone ,0
1978,1719_6, would be nice to have the same notification in the headset only when in vibrate only mode ,1
1979,1719_7, At least for Air France i did not test it for other companies the picture send by SMS are not compatible with WP it should be great to be able to open it ,1
1980,1719_8, weve got the worst supply of google apps we need these two to exist on this phone please please please add this we need it ,1
1981,1719_9, Like the Dashboard update Twist Control from the XBox ,0
1982,1719_10, First look at smoedjn deviantart com art lumia xb slide ,0
1983,1719_11, Add a wishlist section to the marketplace so that users can keep track of apps they would like to buy but maybe can not afford right now or do not have space for at the moment etc ,1
1984,1719_12, In addition to try buy install buttons on an app is marketplace listing add a pin to wishlist option ,0
1985,1719_13, Asphalt for platform Windows Phone ,0
1986,1719_14, Create app of video filters and advanced settings including different simulated noise film stock and lense ,1
1987,1720_1, hashtag NAME ,0
1988,1721_1, It would be good to backup linked contacts ,1
1989,1722_1, Now when you reset your phone or move to a new phone the linking is not kept ,0
1990,1723_1, Save linking with the live id ,0
1991,1724_1, i came from Android world where i really liked the google map integration with turn by turn navigation ,0
1992,1726_1, where any address can be opened in google map then get direction and launch the navigation from the same screen ,0
1993,1727_1, in which it will pick up the address from the map and gets the turn by turn voice direction and it works like a charm ,0
1994,1728_1, i really liked the wp and would love to see similar fuctionality availlable in wp too ,1
1995,1728_2, The Music Videos app should have side selection boxes in every category like the ones used for selecting multiple messages in the e mail app making it easier to create playlists and play selected songs artists albums genres videos ,1
1996,1728_3, I request we are able to have full customization capability ,1
1997,1728_4, Just like windows ,0
1998,1728_5, The wp os is great ,0
1999,1728_6, but it lacks the capability to increase volume of the device or costomize live tiles or backround ,0
2000,1729_1, One thing the people want is to make there device there own ,0
2001,1730_1, MS should make an advenced config ,1
2002,1730_2, app that will allow to do all this to there live tiles backround and to the volume ,0
2003,1730_3, let us creat on our own devices ,1
2004,1731_1, we will be happy ,0
2005,1731_2, and ms will beat all the other plat forms ,0
2006,1732_1, Would be nice to mirror phone screen to tv through xbox like ios ipad apple tv ,1
2007,1732_2, I noticed that on some windows phones the touch sensitive buttons vibrate and some do not ,0
2008,1733_1, And the focus s and flash you can change it ,0
2009,1733_2, I have a dell venue pro and the buttons do not vibrate ,0
2010,1734_1, ALL WINDOWS PHONES WITH TOUCH SENSITIVE BUTTONS SHOULD VIBRATE ,1
2011,1734_2, when returning to an app using multitasking ,0
2012,1734_3, The ability to create multiple custom start views for pinning tiles to similar to Android and iOS ,0
2013,1735_1, For example one screen for work one for personal and perhaps one for entertainment ,0
2014,1735_2, Could access these views via icons below the app listing arrow ,0
2015,1735_3, ApplicationBar Button MenuItem Text Text Click Command CommandParameter ,0
2016,1735_4, This is the feature I miss the most from Android ,0
2017,1735_5, It makes getting around the city so much easier ,0
2018,1735_6, I just tell maps where I want to go and it will tell me what bus to take to get there ,0
2019,1735_7, It also knows the bus schedule so it will tell me when I need to be at a bus stop ,0
2020,1736_1, computer Web Marketplace computer ja jp MS ,0
2021,1737_1, Enable user apps to use the Bluetooth hansfree notification just like when receiving a SMS on while the phone is connected to a handsfree ,1
2022,1737_2, ,0
2023,1737_3, Toast Message seem to be localizable only serversided ,0
2024,1737_4, That has at least disadvantages more work to do for programmers always check if user has changed the language and notify the webservice so it can change Toast messages if user changes language and dont start app there is no way of notifying the webservice that is has changed so user will get wrong language toasts Change it to a localizable mechanism please ,0
2025,1737_5, for e book etc ,0
2026,1737_6, According to the description the Pushpin object should work as pop up information window activated by pressing the map icon ,0
2027,1737_7, Now it does not work the same way ,0
2028,1737_8, Looks like it is functionality should be corrected ,1
2029,1737_9, The emulator should include a treeview control to display a live view of Page States App State IsolatedStorageSettings IsolatedStorageFile s The ideal would include some kind of object drill down in the style of Mole for WPF but even ToStrings would work ,1
2030,1737_10, This combined with file drag drop from Windows Explorer would make app life cycle debugging a lot simpler ,0
2031,1738_1, Today when users click a link in IE most of the times you would get a message that this content type is not supported on phone ,0
2032,1739_1, Altough there are app like office acrobet reader and many rd party apps which handles the particular content type ,0
2033,1740_1, We need to have a way by which applications can register the type of content they handle so that when user is downloading a content using IE they can choose installed application to open with ,1
2034,1740_2, Today application are achieving this by embedding browser control which is not a good expereince for end user ,0
2035,1740_3, Since the Screen times out after option has the maximum time for only minute and as a consumer perspective it is okay but for a developer this feature is very annoying when we debug our apps on the device and the Visual Studio shows the message like The application could not be launched for debugging ,0
2036,1741_1, Ensure that the target device screen is unlocked and that the application is installed ,1
2037,1741_2, Like other platforms are having the option for USB Debugging ,0
2038,1741_3, The same could be implemented in the Windows Phone so that developer can use it hassle free ,0
2039,1741_4, A general use case is that I am working on an app and just started debugging the application on the device and suppose encountered an issue and now I stopped debugging and now I started to resolve that issue and mostly it takes the time in which the device get locked and again if I debug the app then the same error popups ,0
2040,1741_5, So please add a Developer option and put the best options for the developers in that menu ,1
2041,1741_6, Thanks Since the Screen times out after option has the maximum time for only minute and as a consumer perspective it is okay but for a developer this feature is very annoying when we debug our apps on the device and the Visual Studio shows the message like The application could not be launched for debugging ,0
2042,1741_7, A general use case more ,0
2043,1741_8, APPHUB ,0
2044,1741_9, Allow the international developer to pay the Account Registration through PayPal or others ways as the local Microsoft office ,1
2045,1741_10, Not all have international credit card to make payment of dollar ,0
2046,1741_11, Hugs from Brazil ,0
2047,1741_12, Xbox WindowsPhone ,0
2048,1741_13, While listening to new music I want to be able to update correct song metadata such as title genre album and rating ,0
2049,1742_1, That is RATING not like dislike ,0
2050,1742_2, Rating is an int variable and I want to be able to specify an exact value ,1
2051,1742_3, Currently I can READ this value but I cannot WRITE to it so that it syncs and updates the library on my computer from where the song came from ,0
2052,1742_4, Add the WP Marketplace to Xbox is so people can browse apps on their TV rather than just computer and Phone ,1
2053,1743_1, Would give Windows Phone more exposure especially when Xbox users can see all the Xbox Live games for Windows Phone availiable ,0
2054,1744_1, The ListBox and MultiSelectList destroys and creates controls while scrolling up and down ,0
2055,1744_2, However when using a long list of Checkboxes within one of those lists it randomly checks different checkboxes while scrolling ,0
2056,1744_3, INFO URLS url url ,0
2057,1744_4, The ability to give a contact to another WP user is of value especially between me and my wife ,0
2058,1745_1, I pick up a contact we both know I would like to be able to push it to her phone ,1
2059,1746_1, Zunes could do it so why did the Audible support get dropped before WP ,0
2060,1746_2, Windows Phone is an amazing media consumption device and bringing audiobooks back into the Zune fold would make it that much better ,0
2061,1746_3, computer Web Emulator ,0
2062,1746_4, API NG ,0
2063,1747_1, HTC Pro ,0
2064,1748_1, API SaveRingtoneTask API OS Windows Phone API ,0
2065,1748_2, Add API for access point configuration so server could send needed data via push notification and application would create new corporate WLAN access point ,1
2066,1748_3, ,0
2067,1748_4, Provide access to the podcast episodes that are in the media library so that they may be used to construct for instance custom playlists ,1
2068,1748_5, Developers wishing to leverage the Zune media platform to offer improved or tailored podcast playback experiences are currently blocked ,0
2069,1748_6, Instead an app developer must re implement all the podcast management functions that are already well handled by the device and the computer Zune software ,0
2070,1749_1, Once access to a user s podcast subscriptions and already downloaded episodes is enabled developers may easily write applications which enhance the existing playback experience ,0
2071,1749_2, This idea could be relatively simply achieved as a new Podcast genre however that would negatively impact those existing applications which are written with the expectation that all of a user s genres are musical other than the Ringtone genre ,0
2072,1749_3, A better implementation might expose a new property or method on MediaLibrary that provides access to a podcast subscription management and episode access object ,0
2073,1749_4, This idea could be relatively simply achieved as a more ,0
2074,1749_5, EmailComposeTask ,0
2075,1749_6, When you click on something in IE it overlays it with a gray box ,0
2076,1749_7, This looks especially bad with controls with rounded elements ,0
2077,1749_8, Take a look at the jQuery Mobile demo url on your WP to see what I mean ,0
2078,1749_9, This also applies to apps written using PhoneGap and so will stifle the burgeoning HTML app development ,0
2079,1749_10, Please give us the means of turning this feature off ,1
2080,1749_11, Thanks to ColinEberhardt for initially raising this issue ,0
2081,1749_12, iPhone Android Web computer touchstart JavaScript IE Mobile WebKit ,0
2082,1749_13, Mango provides a good feature to scan an image for a text ,0
2083,1749_14, It would be great to provide a new launcher task which uses this new existing funtionality to get a string from an image ,1
2084,1750_1, Otherwise we need to create our own control to scan an image and extract strings with an ocr library ,0
2085,1750_2, I am not happy to implement something which is already there ,0
2086,1750_3, Even if this API would use a webservice and needs network access I would be fine with that ,0
2087,1750_4, I have cribbs about the lack of file transfer over bluetooth but the inability to play video and game sounds through a bluetooth headset is very very lame ,0
2088,1751_1, I get to play music etc with by bluetooth headset ,0
2089,1752_1, the moment I open a video the sound is played back using the devices back speakers ,0
2090,1752_2, Please note yalla apps in dubai provides way to submit apps to marketplace but it is too costly for developers which takes percent commission from total income of developers and provides only one device unlock for free ,0
2091,1752_3, Also service is too slow ,0
2092,1753_1, You are running an application that records your GPS position after traveling so many feet ,0
2093,1753_2, If for some reason your application gets deactivated you receive a phone call your recorded track will be missing data for the time you were on the phone ,0
2094,1754_1, This can be a serious problem if you need to follow the track back out ,0
2095,1754_2, What this forces the user to do is carry a hand held GPS as well as a phone when the track log is important ,0
2096,1755_1, Microsoft Xna Framework Media MediaPlayer Queue Activesong populates the Artist property for music streamed from Zune but not the Name property so devs can not know what song is playing ,0
2097,1756_1, Marketplace policy requires music apps to populate both properties so Zune should do this too ,0
2098,1757_1, Ability to create scheduled tasks that occur at a given interval ,0
2099,1757_2, Regardless of the state of the phone ,0
2100,1759_1, ie like Windows scheduled tasks or linux cron jobs ,0
2101,1759_2, I would like to schedule a job to ' POST ' a url every min to keep alive UNTANGLE authentication ,1
2102,1760_1, Currently Periodic tasks have a min limit Push Notifications will not wake up the phone ,0
2103,1760_2, This is possible on Android and iOS ,0
2104,1760_3, Git Subversion Eclipse NetBeans IDE Visual Studio Express for Windows Phone ,0
